1988/08/30,BP,-0.03125
1988/08/31,BP,-0.09375
1988/09/01,BP,-0.09375
1988/09/02,BP,0.28125
1988/09/06,BP,0.25
1988/09/07,BP,-0.34375
1988/09/08,BP,-0.09375
1988/09/09,BP,0
1988/09/12,BP,0.03125
1988/09/13,BP,0.0625
1988/09/14,BP,0
1988/09/15,BP,0.25
1988/09/16,BP,0.03125
1988/09/19,BP,-0.03125
1988/09/20,BP,0.125
1988/09/21,BP,0.03125
1988/09/22,BP,-0.125
1988/09/23,BP,-0.03125
1988/09/26,BP,0
1988/09/27,BP,0.0625
1988/09/28,BP,-0.15625
1988/09/29,BP,0.1875
1988/09/30,BP,-0.1875
1988/10/03,BP,-0.125
1988/10/04,BP,-0.09375
1988/10/05,BP,0.03125
1988/10/06,BP,0.125
1988/10/07,BP,0.0625
1988/10/10,BP,0
1988/10/11,BP,-0.0625
1988/10/12,BP,-0.09375
1988/10/13,BP,0.125
1988/10/14,BP,0.34375
1988/10/17,BP,0.34375
1988/10/18,BP,-0.03125
1988/10/19,BP,-0.0625
1988/10/20,BP,0.09375
1988/10/21,BP,0
1988/10/24,BP,-0.21875
1988/10/25,BP,0.03125
1988/10/26,BP,0.15625
1988/10/27,BP,0.03125
1988/10/28,BP,0.03125
1988/10/31,BP,-0.125
1988/11/01,BP,0.125
1988/11/02,BP,0.0625
1988/11/03,BP,0.15625
1988/11/04,BP,-0.15625
1988/11/07,BP,0.0625
1988/11/08,BP,0.15625
1988/11/09,BP,0.03125
1988/11/10,BP,0.15625
1988/11/11,BP,-0.3125
1988/11/14,BP,0.09375
1988/11/15,BP,0.0625
1988/11/16,BP,-0.125
1988/11/17,BP,0.15625
1988/11/18,BP,-0.03125
1988/11/21,BP,-0.1875
1988/11/22,BP,0.125
1988/11/23,BP,0.21875
1988/11/25,BP,0.125
1988/11/28,BP,-0.125
1988/11/29,BP,-0.0625
1988/11/30,BP,0.0625
1988/12/01,BP,-0.03125
1988/12/02,BP,-0.09375
1988/12/05,BP,0.25
1988/12/06,BP,0
1988/12/07,BP,-0.1875
1988/12/08,BP,0
1988/12/09,BP,0.15625
1988/12/12,BP,0.15625
1988/12/13,BP,-0.09375
1988/12/14,BP,0.28125
1988/12/15,BP,-0.03125
1988/12/16,BP,0.03125
1988/12/19,BP,0.03125
1988/12/20,BP,-0.3125
1988/12/21,BP,-0.0625
1988/12/22,BP,-0.3125
1988/12/23,BP,0.03125
1988/12/27,BP,0.03125
1988/12/28,BP,-0.09375
1988/12/29,BP,0.09375
1988/12/30,BP,0
1989/01/03,BP,0.1875
1989/01/04,BP,-0.03125
1989/01/05,BP,-0.125
1989/01/06,BP,0
1989/01/09,BP,0.03125
1989/01/10,BP,-0.03125
1989/01/11,BP,0.21875
1989/01/12,BP,0.15625
1989/01/13,BP,-0.03125
1989/01/16,BP,0.0625
1989/01/17,BP,-0.09375
1989/01/18,BP,0.125
1989/01/19,BP,0.0625
1989/01/20,BP,0.375
1989/01/23,BP,-0.09375
1989/01/24,BP,0.09375
1989/01/25,BP,-0.125
1989/01/26,BP,0.09375
1989/01/27,BP,0.0625
1989/01/30,BP,0.25
1989/01/31,BP,0.125
1989/02/01,BP,-0.125
1989/02/02,BP,-0.15625
1989/02/03,BP,-0.09375
1989/02/06,BP,-0.25
1989/02/07,BP,0.25
1989/02/08,BP,-0.0625
1989/02/09,BP,0.09375
1989/02/10,BP,-0.0625
1989/02/13,BP,-0.03125
1989/02/14,BP,0.21875
1989/02/15,BP,0.125
1989/02/16,BP,-0.15625
1989/02/17,BP,0.03125
1989/02/21,BP,-0.09375
1989/02/22,BP,-0.15625
1989/02/23,BP,0.0625
1989/02/24,BP,-0.09375
